timestamp,price,currency,prev_close_price,open_price,low_price,high_price,ch,chp,ask,bid,price_gram_24k,price_gram_22k,price_gram_21k,price_gram_20k,price_gram_18k,price_gram_16k,price_gram_14k,price_gram_10k
2024-05-23T22:49:14.136037,3524.395,AUD,3593.765,3593.765,3523.58,3599.925,-69.37,-1.93,3524.97,3523.88,113.3119,103.8693,99.1479,94.4266,84.9839,75.5413,66.0986,47.2133
2024-05-23T23:43:18.330971,3531.345,AUD,3525.415,3525.415,3525.415,3531.675,5.93,0.17,3531.83,3530.86,113.5354,104.0741,99.3435,94.6128,85.1515,75.6903,66.229,47.3064
2024-05-23T23:49:08.500049,3531.775,AUD,3525.415,3525.415,3525.415,3531.94,6.36,0.18,3532.23,3531.27,113.5492,104.0868,99.3556,94.6243,85.1619,75.6995,66.237,47.3122
